respondiente_id,pregunta_id,pregunta,respuesta,genero,edad_rango,localidad_residencia
NNA014,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Educación y capacitación,Hombre,14 a 18,RENGO URBANO
NNA014,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Seguridad pública y orden,Hombre,14 a 18,RENGO URBANO
NNA014,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Innovación y transformación digital,Hombre,14 a 18,RENGO URBANO
NNA014,P10,¿Compartes con tus vecinos en actividades recreativas?,Sí,Hombre,14 a 18,RENGO URBANO
NNA014,P11,¿Has visto o vivido situaciones de violencia en tu colegio?,Rara vez,Hombre,14 a 18,RENGO URBANO
NNA014,P12,¿Qué tipo de situaciones se presentan con más frecuencia?,Peleas físicas,Hombre,14 a 18,RENGO URBANO
NNA014,P13,¿A quién acudirías si sufres o ves una situación de violencia escolar?,Profesor/a o inspector/a,Hombre,14 a 18,RENGO URBANO
NNA014,P14,¿Te sientes seguro/a al caminar por tu barrio?,Algo seguro/a,Hombre,14 a 18,RENGO URBANO
NNA014,P15,¿Qué situaciones te hacen sentir inseguro/a en tu barrio?,Consumo de alcohol o drogas,Hombre,14 a 18,RENGO URBANO
NNA014,P16,¿Cómo llegas al colegio o liceo?,A pie,Hombre,14 a 18,RENGO URBANO
NNA014,P17,¿Te sientes seguro/a en tu barrio?,Algo seguro/a,Hombre,14 a 18,RENGO URBANO
NNA014,P18,¿Qué lugares visitas más en tu comuna?,Plazas o parques,Hombre,14 a 18,RENGO URBANO
NNA014,P19,¿Qué cosas te hacen sentir feliz en tu barrio o comuna?,Mis amigos/as,Hombre,14 a 18,RENGO URBANO
NNA014,P20,¿Qué problemas o cosas negativas notas donde vives?,Poca iluminación,Hombre,14 a 18,RENGO URBANO
NNA014,P21,¿Cómo calificas la limpieza y orden de tu barrio?,Aceptable,Hombre,14 a 18,RENGO URBANO
NNA014,P22,¿Participas en actividades del municipio o tu colegio?,"Sí, frecuentemente",Hombre,14 a 18,RENGO URBANO
NNA014,P23,¿Dónde te gusta pasar tu tiempo libre?,En casa,Hombre,14 a 18,RENGO URBANO
NNA014,P24,¿Qué tanto te sientes escuchado/a por los adultos?,Siempre,Hombre,14 a 18,RENGO URBANO
NNA014,P25,¿Qué calificación le pondrías a tu comuna como lugar para vivir?,4.0,Hombre,14 a 18,RENGO URBANO
NNA014,P26,¿Cómo era tu barrio cuando eras más pequeño/a?,Más tranquilo,Hombre,14 a 18,RENGO URBANO
NNA014,P27,¿Dónde jugabas cuando eras pequeño/a?,En la calle,Hombre,14 a 18,RENGO URBANO
NNA014,P28,¿Con quién pasabas más tiempo cuando eras niño/a?,Con vecinos/as,Hombre,14 a 18,RENGO URBANO
NNA014,P29,¿Qué cosas te hacían feliz antes?,Juegos,Hombre,14 a 18,RENGO URBANO
NNA014,P30,¿Qué cosas no te gustaban cuando eras pequeño/a?,Falta de actividades,Hombre,14 a 18,RENGO URBANO
NNA014,P31,¿Participabas en actividades escolares o municipales?,A veces,Hombre,14 a 18,RENGO URBANO
NNA014,P32,¿Qué lugares de Rengo te gustaban más antes?,Plazas,Hombre,14 a 18,RENGO URBANO
NNA014,P33,¿Qué cambios has notado desde entonces?,Más autos,Hombre,14 a 18,RENGO URBANO
NNA014,P34,¿Crees que tu barrio cambió para mejor o peor?,Igual,Hombre,14 a 18,RENGO URBANO
NNA014,P35,¿Qué recuerdos bonitos guardas de antes?,Juegos con amigos/as,Hombre,14 a 18,RENGO URBANO
NNA014,P36,¿Qué sientes al ver esta imagen?,Esperanza que en el futuro todos seamos así de comprometidos con nuestro entorno y personas,Hombre,14 a 18,RENGO URBANO
NNA014,P37,¿Cómo te gustaría que fuera tu comuna en el futuro?,Con más tecnología,Hombre,14 a 18,RENGO URBANO
NNA014,P38,¿Qué espacios nuevos te gustaría tener cerca?,Piscinas,Hombre,14 a 18,RENGO URBANO
NNA014,P39,¿Qué actividades te gustaría que existieran para jóvenes?,Tecnología,Hombre,14 a 18,RENGO URBANO
NNA014,P40,¿Qué tipo de transporte te gustaría usar en el futuro?,Bus gratuito,Hombre,14 a 18,RENGO URBANO
NNA014,P41,¿Cómo imaginas tu barrio ideal?,Moderno,Hombre,14 a 18,RENGO URBANO
NNA014,P42,¿En qué temas te gustaría ayudar a mejorar tu comuna?,Medioambiente,Hombre,14 a 18,RENGO URBANO
NNA014,P43,¿Qué mensaje le darías al Alcalde o Concejo Municipal?,Apoyar proyectos escolares,Hombre,14 a 18,RENGO URBANO
NNA014,P44,"Si fueras Alcalde/sa, ¿Qué harías primero?",Ir a los centros educativos y escuchar las falencias qué tienen y también apoyar sus proyectos,Hombre,14 a 18,RENGO URBANO
NNA014,P45,¿Te gustaría participar en proyectos comunales?,Sí,Hombre,14 a 18,RENGO URBANO
NNA014,P45,¿Te gustaría participar en proyectos comunales?,en la municipalidad,Hombre,14 a 18,RENGO URBANO
NNA014,P46,¿Qué sueño tienes para Rengo en 10 años?,Más unido,Hombre,14 a 18,RENGO URBANO
NNA015,P00,Marca temporal,2025-10-29 12:21:30.881000,Mujer,14 a 18,ESMERALDA
NNA015,P01,Nombre Completo,Trinidad Paola Zamorano Pérez,Mujer,14 a 18,ESMERALDA
NNA015,P02,Género,Mujer,Mujer,14 a 18,ESMERALDA
NNA015,P03,Seleccione su Rango de edad,14 a 18,Mujer,14 a 18,ESMERALDA
NNA015,P04,¿En qué sector o localidad de Rengo resides actualmente?,ESMERALDA,Mujer,14 a 18,ESMERALDA
NNA015,P05,Sector/Barrio/Villa donde vives:  ,"Esmeralda. San jorge, parcela 1",Mujer,14 a 18,ESMERALDA
NNA015,P06,¿A qué Colegio/Liceo asiste o asistió en el último periodo?,Liceo Luis Urbina Flores,Mujer,14 a 18,ESMERALDA
NNA015,P07,¿Cómo describirías el sentido de identidad local en Rengo?,No lo sé,Mujer,14 a 18,ESMERALDA
NNA015,P08,"¿Perteneces y/o participas en Agrupaciones Comunitarios, Culturales, Deportivas?",Sí,Mujer,14 a 18,ESMERALDA
NNA015,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Educación y capacitación,Mujer,14 a 18,ESMERALDA
NNA015,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Cultura,Mujer,14 a 18,ESMERALDA
NNA015,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),deporte y recreación,Mujer,14 a 18,ESMERALDA
NNA015,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Medio ambiente y sustentabilidad,Mujer,14 a 18,ESMERALDA
NNA015,P10,¿Compartes con tus vecinos en actividades recreativas?,Rara vez,Mujer,14 a 18,ESMERALDA
NNA015,P11,¿Has visto o vivido situaciones de violencia en tu colegio?,Rara vez,Mujer,14 a 18,ESMERALDA
NNA015,P12,¿Qué tipo de situaciones se presentan con más frecuencia?,Mas que nada peleas. Pero rara vez,Mujer,14 a 18,ESMERALDA
NNA015,P13,¿A quién acudirías si sufres o ves una situación de violencia escolar?,Profesor/a o inspector/a,Mujer,14 a 18,ESMERALDA
NNA015,P14,¿Te sientes seguro/a al caminar por tu barrio?,Muy seguro/a,Mujer,14 a 18,ESMERALDA
NNA015,P15,¿Qué situaciones te hacen sentir inseguro/a en tu barrio?,Falta de iluminación,Mujer,14 a 18,ESMERALDA
NNA015,P16,¿Cómo llegas al colegio o liceo?,En micro,Mujer,14 a 18,ESMERALDA
NNA015,P17,¿Te sientes seguro/a en tu barrio?,Algo seguro/a,Mujer,14 a 18,ESMERALDA
NNA015,P18,¿Qué lugares visitas más en tu comuna?,Vivo en el campo. No hay nada,Mujer,14 a 18,ESMERALDA
NNA015,P19,¿Qué cosas te hacen sentir feliz en tu barrio o comuna?,La naturaleza,Mujer,14 a 18,ESMERALDA
NNA015,P20,¿Qué problemas o cosas negativas notas donde vives?,Poca iluminación,Mujer,14 a 18,ESMERALDA
NNA015,P21,¿Cómo calificas la limpieza y orden de tu barrio?,Aceptable,Mujer,14 a 18,ESMERALDA
NNA015,P22,¿Participas en actividades del municipio o tu colegio?,A veces,Mujer,14 a 18,ESMERALDA
NNA015,P23,¿Dónde te gusta pasar tu tiempo libre?,En casa,Mujer,14 a 18,ESMERALDA
NNA015,P24,¿Qué tanto te sientes escuchado/a por los adultos?,No sé,Mujer,14 a 18,ESMERALDA
NNA015,P25,¿Qué calificación le pondrías a tu comuna como lugar para vivir?,2.0,Mujer,14 a 18,ESMERALDA
NNA015,P26,¿Cómo era tu barrio cuando eras más pequeño/a?,Igual que ahora,Mujer,14 a 18,ESMERALDA
NNA015,P27,¿Dónde jugabas cuando eras pequeño/a?,En el patio de mi casa,Mujer,14 a 18,ESMERALDA
NNA015,P28,¿Con quién pasabas más tiempo cuando eras niño/a?,Con familia,Mujer,14 a 18,ESMERALDA
NNA015,P29,¿Qué cosas te hacían feliz antes?,Naturaleza,Mujer,14 a 18,ESMERALDA
NNA015,P30,¿Qué cosas no te gustaban cuando eras pequeño/a?,Pocas plazas,Mujer,14 a 18,ESMERALDA
NNA015,P31,¿Participabas en actividades escolares o municipales?,Sí,Mujer,14 a 18,ESMERALDA
NNA015,P32,¿Qué lugares de Rengo te gustaban más antes?,Feria,Mujer,14 a 18,ESMERALDA
NNA015,P33,¿Qué cambios has notado desde entonces?,Más autos,Mujer,14 a 18,ESMERALDA
NNA015,P34,¿Crees que tu barrio cambió para mejor o peor?,Igual,Mujer,14 a 18,ESMERALDA
NNA015,P35,¿Qué recuerdos bonitos guardas de antes?,Familia,Mujer,14 a 18,ESMERALDA
NNA015,P37,¿Cómo te gustaría que fuera tu comuna en el futuro?,Con más tecnología,Mujer,14 a 18,ESMERALDA
NNA015,P38,¿Qué espacios nuevos te gustaría tener cerca?,Piscinas,Mujer,14 a 18,ESMERALDA
NNA015,P39,¿Qué actividades te gustaría que existieran para jóvenes?,Deportes,Mujer,14 a 18,ESMERALDA
NNA015,P40,¿Qué tipo de transporte te gustaría usar en el futuro?,Bus gratuito,Mujer,14 a 18,ESMERALDA
NNA015,P41,¿Cómo imaginas tu barrio ideal?,Seguro,Mujer,14 a 18,ESMERALDA
NNA015,P42,¿En qué temas te gustaría ayudar a mejorar tu comuna?,Cultura,Mujer,14 a 18,ESMERALDA
NNA015,P43,¿Qué mensaje le darías al Alcalde o Concejo Municipal?,Fomentar reciclaje,Mujer,14 a 18,ESMERALDA
NNA015,P44,"Si fueras Alcalde/sa, ¿Qué harías primero?",Yo primero haría ejercicios deportivos mas frecuentes entre establecimientos educativos de la educación.,Mujer,14 a 18,ESMERALDA
NNA015,P45,¿Te gustaría participar en proyectos comunales?,Sí,Mujer,14 a 18,ESMERALDA
NNA015,P45,¿Te gustaría participar en proyectos comunales?,en mi colegio,Mujer,14 a 18,ESMERALDA
NNA015,P46,¿Qué sueño tienes para Rengo en 10 años?,Más moderno,Mujer,14 a 18,ESMERALDA
NNA016,P00,Marca temporal,2025-10-29 12:43:00.800000,Hombre,18 a 20,RENGO URBANO
NNA016,P01,Nombre Completo,David Antonio Pizarro Pérez,Hombre,18 a 20,RENGO URBANO
NNA016,P02,Género,Hombre,Hombre,18 a 20,RENGO URBANO
NNA016,P03,Seleccione su Rango de edad,18 a 20,Hombre,18 a 20,RENGO URBANO
NNA016,P04,¿En qué sector o localidad de Rengo resides actualmente?,RENGO URBANO,Hombre,18 a 20,RENGO URBANO
NNA016,P05,Sector/Barrio/Villa donde vives:  ,Villa el Molino,Hombre,18 a 20,RENGO URBANO
NNA016,P06,¿A qué Colegio/Liceo asiste o asistió en el último periodo?,Liceo Esteban Leyton Soto,Hombre,18 a 20,RENGO URBANO
NNA016,P07,¿Cómo describirías el sentido de identidad local en Rengo?,Fuerte,Hombre,18 a 20,RENGO URBANO
NNA016,P08,"¿Perteneces y/o participas en Agrupaciones Comunitarios, Culturales, Deportivas?",Rara Vez,Hombre,18 a 20,RENGO URBANO
NNA016,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Salud y bienestar,Hombre,18 a 20,RENGO URBANO
NNA016,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Cultura,Hombre,18 a 20,RENGO URBANO
NNA016,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),deporte y recreación,Hombre,18 a 20,RENGO URBANO
NNA016,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Participación ciudadana y transparencia,Hombre,18 a 20,RENGO URBANO
NNA016,P10,¿Compartes con tus vecinos en actividades recreativas?,Rara vez,Hombre,18 a 20,RENGO URBANO
NNA016,P11,¿Has visto o vivido situaciones de violencia en tu colegio?,Rara vez,Hombre,18 a 20,RENGO URBANO
NNA016,P12,¿Qué tipo de situaciones se presentan con más frecuencia?,Ciberacoso (por redes sociales),Hombre,18 a 20,RENGO URBANO
NNA016,P13,¿A quién acudirías si sufres o ves una situación de violencia escolar?,Orientador/a o psicólogo/a,Hombre,18 a 20,RENGO URBANO
NNA016,P14,¿Te sientes seguro/a al caminar por tu barrio?,Muy seguro/a,Hombre,18 a 20,RENGO URBANO
NNA016,P15,¿Qué situaciones te hacen sentir inseguro/a en tu barrio?,Consumo de alcohol o drogas,Hombre,18 a 20,RENGO URBANO
NNA016,P16,¿Cómo llegas al colegio o liceo?,En bicicleta,Hombre,18 a 20,RENGO URBANO
NNA016,P17,¿Te sientes seguro/a en tu barrio?,Muy seguro/a,Hombre,18 a 20,RENGO URBANO
NNA016,P18,¿Qué lugares visitas más en tu comuna?,Plazas o parques,Hombre,18 a 20,RENGO URBANO
NNA016,P19,¿Qué cosas te hacen sentir feliz en tu barrio o comuna?,Las actividades,Hombre,18 a 20,RENGO URBANO
NNA016,P20,¿Qué problemas o cosas negativas notas donde vives?,Pocas áreas verdes,Hombre,18 a 20,RENGO URBANO
NNA016,P21,¿Cómo calificas la limpieza y orden de tu barrio?,Aceptable,Hombre,18 a 20,RENGO URBANO
NNA016,P22,¿Participas en actividades del municipio o tu colegio?,A veces,Hombre,18 a 20,RENGO URBANO
NNA016,P23,¿Dónde te gusta pasar tu tiempo libre?,En casa,Hombre,18 a 20,RENGO URBANO
NNA016,P24,¿Qué tanto te sientes escuchado/a por los adultos?,Siempre,Hombre,18 a 20,RENGO URBANO
NNA016,P25,¿Qué calificación le pondrías a tu comuna como lugar para vivir?,4.0,Hombre,18 a 20,RENGO URBANO
NNA016,P26,¿Cómo era tu barrio cuando eras más pequeño/a?,Con menos gente,Hombre,18 a 20,RENGO URBANO
NNA016,P27,¿Dónde jugabas cuando eras pequeño/a?,En el patio de mi casa,Hombre,18 a 20,RENGO URBANO
NNA016,P28,¿Con quién pasabas más tiempo cuando eras niño/a?,Solo/a,Hombre,18 a 20,RENGO URBANO
NNA016,P29,¿Qué cosas te hacían feliz antes?,Juegos,Hombre,18 a 20,RENGO URBANO
NNA016,P30,¿Qué cosas no te gustaban cuando eras pequeño/a?,Falta de actividades,Hombre,18 a 20,RENGO URBANO
NNA016,P31,¿Participabas en actividades escolares o municipales?,A veces,Hombre,18 a 20,RENGO URBANO
NNA016,P32,¿Qué lugares de Rengo te gustaban más antes?,Canchas,Hombre,18 a 20,RENGO URBANO
NNA016,P33,¿Qué cambios has notado desde entonces?,Más autos,Hombre,18 a 20,RENGO URBANO
NNA016,P34,¿Crees que tu barrio cambió para mejor o peor?,Para mejor,Hombre,18 a 20,RENGO URBANO
NNA016,P35,¿Qué recuerdos bonitos guardas de antes?,Juegos con amigos/as,Hombre,18 a 20,RENGO URBANO
NNA016,P37,¿Cómo te gustaría que fuera tu comuna en el futuro?,Con más tecnología,Hombre,18 a 20,RENGO URBANO
NNA016,P38,¿Qué espacios nuevos te gustaría tener cerca?,Cafeterías o cines,Hombre,18 a 20,RENGO URBANO
NNA016,P39,¿Qué actividades te gustaría que existieran para jóvenes?,Deportes,Hombre,18 a 20,RENGO URBANO
NNA016,P40,¿Qué tipo de transporte te gustaría usar en el futuro?,Bus gratuito,Hombre,18 a 20,RENGO URBANO
NNA016,P41,¿Cómo imaginas tu barrio ideal?,Moderno,Hombre,18 a 20,RENGO URBANO
NNA016,P42,¿En qué temas te gustaría ayudar a mejorar tu comuna?,Cultura,Hombre,18 a 20,RENGO URBANO
NNA016,P43,¿Qué mensaje le darías al Alcalde o Concejo Municipal?,Escuchar a los jóvenes,Hombre,18 a 20,RENGO URBANO
NNA016,P45,¿Te gustaría participar en proyectos comunales?,Sí,Hombre,18 a 20,RENGO URBANO
NNA016,P45,¿Te gustaría participar en proyectos comunales?,en la municipalidad,Hombre,18 a 20,RENGO URBANO
NNA016,P46,¿Qué sueño tienes para Rengo en 10 años?,Más moderno,Hombre,18 a 20,RENGO URBANO
NNA017,P00,Marca temporal,2025-10-29 12:51:01.810000,Hombre,14 a 18,RENGO URBANO
NNA017,P01,Nombre Completo,Thomas Alexannder Cabezas Medina,Hombre,14 a 18,RENGO URBANO
NNA017,P02,Género,Hombre,Hombre,14 a 18,RENGO URBANO
NNA017,P03,Seleccione su Rango de edad,14 a 18,Hombre,14 a 18,RENGO URBANO
NNA017,P04,¿En qué sector o localidad de Rengo resides actualmente?,RENGO URBANO,Hombre,14 a 18,RENGO URBANO
NNA017,P05,Sector/Barrio/Villa donde vives:  ,San martin,Hombre,14 a 18,RENGO URBANO
NNA017,P06,¿A qué Colegio/Liceo asiste o asistió en el último periodo?,Liceo Bicentenario Oriente,Hombre,14 a 18,RENGO URBANO
NNA017,P07,¿Cómo describirías el sentido de identidad local en Rengo?,Muy fuerte,Hombre,14 a 18,RENGO URBANO
NNA017,P08,"¿Perteneces y/o participas en Agrupaciones Comunitarios, Culturales, Deportivas?",Sí,Hombre,14 a 18,RENGO URBANO
NNA017,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Salud y bienestar,Hombre,14 a 18,RENGO URBANO
NNA017,P10,¿Compartes con tus vecinos en actividades recreativas?,No,Hombre,14 a 18,RENGO URBANO
NNA017,P11,¿Has visto o vivido situaciones de violencia en tu colegio?,Nunca,Hombre,14 a 18,RENGO URBANO
NNA017,P12,¿Qué tipo de situaciones se presentan con más frecuencia?,Burlas o acoso verbal,Hombre,14 a 18,RENGO URBANO
NNA017,P13,¿A quién acudirías si sufres o ves una situación de violencia escolar?,Profesor/a o inspector/a,Hombre,14 a 18,RENGO URBANO
NNA017,P14,¿Te sientes seguro/a al caminar por tu barrio?,Muy seguro/a,Hombre,14 a 18,RENGO URBANO
NNA017,P15,¿Qué situaciones te hacen sentir inseguro/a en tu barrio?,Consumo de alcohol o drogas,Hombre,14 a 18,RENGO URBANO
NNA017,P16,¿Cómo llegas al colegio o liceo?,Caminando,Hombre,14 a 18,RENGO URBANO
NNA017,P17,¿Te sientes seguro/a en tu barrio?,Muy seguro/a,Hombre,14 a 18,RENGO URBANO
NNA017,P18,¿Qué lugares visitas más en tu comuna?,Plazas o parques,Hombre,14 a 18,RENGO URBANO
NNA017,P19,¿Qué cosas te hacen sentir feliz en tu barrio o comuna?,Mi casa,Hombre,14 a 18,RENGO URBANO
NNA017,P20,¿Qué problemas o cosas negativas notas donde vives?,Basura o contaminación,Hombre,14 a 18,RENGO URBANO
NNA017,P21,¿Cómo calificas la limpieza y orden de tu barrio?,No lo sé,Hombre,14 a 18,RENGO URBANO
NNA017,P22,¿Participas en actividades del municipio o tu colegio?,A veces,Hombre,14 a 18,RENGO URBANO
NNA017,P23,¿Dónde te gusta pasar tu tiempo libre?,En casa,Hombre,14 a 18,RENGO URBANO
NNA017,P24,¿Qué tanto te sientes escuchado/a por los adultos?,A veces,Hombre,14 a 18,RENGO URBANO
NNA017,P25,¿Qué calificación le pondrías a tu comuna como lugar para vivir?,3.0,Hombre,14 a 18,RENGO URBANO
NNA017,P26,¿Cómo era tu barrio cuando eras más pequeño/a?,Igual que ahora,Hombre,14 a 18,RENGO URBANO
NNA017,P27,¿Dónde jugabas cuando eras pequeño/a?,En el patio de mi casa,Hombre,14 a 18,RENGO URBANO
NNA017,P28,¿Con quién pasabas más tiempo cuando eras niño/a?,Con familia,Hombre,14 a 18,RENGO URBANO
NNA017,P29,¿Qué cosas te hacían feliz antes?,Juegos,Hombre,14 a 18,RENGO URBANO
NNA017,P30,¿Qué cosas no te gustaban cuando eras pequeño/a?,Peleas o discusiones,Hombre,14 a 18,RENGO URBANO
NNA017,P31,¿Participabas en actividades escolares o municipales?,A veces,Hombre,14 a 18,RENGO URBANO
NNA017,P32,¿Qué lugares de Rengo te gustaban más antes?,Plazas,Hombre,14 a 18,RENGO URBANO
NNA017,P33,¿Qué cambios has notado desde entonces?,Más autos,Hombre,14 a 18,RENGO URBANO
NNA017,P34,¿Crees que tu barrio cambió para mejor o peor?,Para mejor,Hombre,14 a 18,RENGO URBANO
NNA017,P35,¿Qué recuerdos bonitos guardas de antes?,Juegos con amigos/as,Hombre,14 a 18,RENGO URBANO
NNA017,P36,¿Qué sientes al ver esta imagen?,"Tranquilidad, paz, amor",Hombre,14 a 18,RENGO URBANO
NNA017,P37,¿Cómo te gustaría que fuera tu comuna en el futuro?,Con más cultura,Hombre,14 a 18,RENGO URBANO
NNA017,P38,¿Qué espacios nuevos te gustaría tener cerca?,Cafeterías o cines,Hombre,14 a 18,RENGO URBANO
NNA017,P39,¿Qué actividades te gustaría que existieran para jóvenes?,Deportes,Hombre,14 a 18,RENGO URBANO
NNA017,P40,¿Qué tipo de transporte te gustaría usar en el futuro?,Bicicleta normal,Hombre,14 a 18,RENGO URBANO
NNA017,P41,¿Cómo imaginas tu barrio ideal?,Amigable,Hombre,14 a 18,RENGO URBANO
NNA017,P42,¿En qué temas te gustaría ayudar a mejorar tu comuna?,Seguridad,Hombre,14 a 18,RENGO URBANO
NNA017,P43,¿Qué mensaje le darías al Alcalde o Concejo Municipal?,Fomentar reciclaje,Hombre,14 a 18,RENGO URBANO
NNA017,P44,"Si fueras Alcalde/sa, ¿Qué harías primero?",Aumentar la seguridad en las calles.,Hombre,14 a 18,RENGO URBANO
NNA017,P45,¿Te gustaría participar en proyectos comunales?,Sí,Hombre,14 a 18,RENGO URBANO
NNA017,P45,¿Te gustaría participar en proyectos comunales?,en mi colegio,Hombre,14 a 18,RENGO URBANO
NNA017,P46,¿Qué sueño tienes para Rengo en 10 años?,Más moderno,Hombre,14 a 18,RENGO URBANO
NNA018,P00,Marca temporal,2025-10-29 17:07:22.427000,Mujer,14 a 18,RENGO URBANO
NNA018,P01,Nombre Completo,Florencia Dannae Alcántara Guerrero,Mujer,14 a 18,RENGO URBANO
NNA018,P02,Género,Mujer,Mujer,14 a 18,RENGO URBANO
NNA018,P03,Seleccione su Rango de edad,14 a 18,Mujer,14 a 18,RENGO URBANO
NNA018,P04,¿En qué sector o localidad de Rengo resides actualmente?,RENGO URBANO,Mujer,14 a 18,RENGO URBANO
NNA018,P05,Sector/Barrio/Villa donde vives:  ,Población San Benito,Mujer,14 a 18,RENGO URBANO
NNA018,P06,¿A qué Colegio/Liceo asiste o asistió en el último periodo?,Liceo Industrial de Rengo,Mujer,14 a 18,RENGO URBANO
NNA018,P07,¿Cómo describirías el sentido de identidad local en Rengo?,No lo sé,Mujer,14 a 18,RENGO URBANO
NNA018,P08,"¿Perteneces y/o participas en Agrupaciones Comunitarios, Culturales, Deportivas?",Sí,Mujer,14 a 18,RENGO URBANO
NNA018,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Salud y bienestar,Mujer,14 a 18,RENGO URBANO
NNA018,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Infraestructura y conectividad,Mujer,14 a 18,RENGO URBANO
NNA018,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Cultura,Mujer,14 a 18,RENGO URBANO
NNA018,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),deporte y recreación,Mujer,14 a 18,RENGO URBANO
NNA018,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Medio ambiente y sustentabilidad,Mujer,14 a 18,RENGO URBANO
NNA018,P10,¿Compartes con tus vecinos en actividades recreativas?,No,Mujer,14 a 18,RENGO URBANO
NNA018,P11,¿Has visto o vivido situaciones de violencia en tu colegio?,"Sí, varias veces",Mujer,14 a 18,RENGO URBANO
NNA018,P12,¿Qué tipo de situaciones se presentan con más frecuencia?,Peleas físicas,Mujer,14 a 18,RENGO URBANO
NNA018,P13,¿A quién acudirías si sufres o ves una situación de violencia escolar?,Profesor/a o inspector/a,Mujer,14 a 18,RENGO URBANO
NNA018,P14,¿Te sientes seguro/a al caminar por tu barrio?,Poco seguro/a,Mujer,14 a 18,RENGO URBANO
NNA018,P15,¿Qué situaciones te hacen sentir inseguro/a en tu barrio?,Consumo de alcohol o drogas,Mujer,14 a 18,RENGO URBANO
NNA018,P16,¿Cómo llegas al colegio o liceo?,A pie,Mujer,14 a 18,RENGO URBANO
NNA018,P17,¿Te sientes seguro/a en tu barrio?,Algo seguro/a,Mujer,14 a 18,RENGO URBANO
NNA018,P18,¿Qué lugares visitas más en tu comuna?,Plazas o parques,Mujer,14 a 18,RENGO URBANO
NNA018,P19,¿Qué cosas te hacen sentir feliz en tu barrio o comuna?,"No salgo, de mi casa al liceo y del liceo a la casa.",Mujer,14 a 18,RENGO URBANO
NNA018,P20,¿Qué problemas o cosas negativas notas donde vives?,Mucha venta de drogas,Mujer,14 a 18,RENGO URBANO
NNA018,P20,¿Qué problemas o cosas negativas notas donde vives?,que hace que sea peligroso para las personas que viven ahí ya que la mayoria de las personas que andan en la calle ahí solo han llegado por la droga y,Mujer,14 a 18,RENGO URBANO
NNA018,P21,¿Cómo calificas la limpieza y orden de tu barrio?,Sucio,Mujer,14 a 18,RENGO URBANO
NNA018,P22,¿Participas en actividades del municipio o tu colegio?,"Sí, frecuentemente",Mujer,14 a 18,RENGO URBANO
NNA018,P23,¿Dónde te gusta pasar tu tiempo libre?,En el colegio o taller,Mujer,14 a 18,RENGO URBANO
NNA018,P24,¿Qué tanto te sientes escuchado/a por los adultos?,A veces,Mujer,14 a 18,RENGO URBANO
NNA018,P25,¿Qué calificación le pondrías a tu comuna como lugar para vivir?,2.0,Mujer,14 a 18,RENGO URBANO
NNA018,P26,¿Cómo era tu barrio cuando eras más pequeño/a?,Más tranquilo,Mujer,14 a 18,RENGO URBANO
NNA018,P27,¿Dónde jugabas cuando eras pequeño/a?,En la calle,Mujer,14 a 18,RENGO URBANO
NNA018,P28,¿Con quién pasabas más tiempo cuando eras niño/a?,Con vecinos/as,Mujer,14 a 18,RENGO URBANO
NNA018,P29,¿Qué cosas te hacían feliz antes?,Juegos,Mujer,14 a 18,RENGO URBANO
NNA018,P30,¿Qué cosas no te gustaban cuando eras pequeño/a?,Peleas o discusiones,Mujer,14 a 18,RENGO URBANO
